sector,year_quarter,z_t
services,2018-01-01,0.07003693682631477
services,2018-04-01,0.10223969431427551
services,2018-07-01,0.03187475275319994
services,2018-10-01,0.10161785021224919
services,2019-01-01,-1.8948416107919155
services,2019-04-01,-2.1534660008727964
services,2019-07-01,-1.9615941165491888
services,2019-10-01,-1.8909988531520894
services,2020-01-01,-0.9770172871399377
services,2020-04-01,-0.6122565981948773
services,2020-07-01,1.240998238069174
services,2020-10-01,1.45330088614145
services,2021-01-01,1.6240747141055514
services,2021-04-01,1.5492239494869458
services,2021-07-01,1.5204462700716823
services,2021-10-01,1.1120759674447753
services,2022-01-01,0.6107653829511192
services,2022-04-01,-1.0625996876194206
services,2022-07-01,-0.9729139589699207
services,2022-10-01,-1.6255026692716863
services,2023-01-01,-1.354101700559562
services_pro,2010-07-01,-2.2700181487917863
services_pro,2010-10-01,-1.5973581854251735
services_pro,2011-01-01,-2.016439433088615
services_pro,2011-04-01,-2.016439433088615
services_pro,2011-07-01,-2.016439433088615
services_pro,2011-10-01,-2.045195849503134
services_pro,2012-01-01,-1.409587743956849
services_pro,2012-04-01,-0.41084702853409677
services_pro,2012-07-01,-0.41084702853409677
services_pro,2012-10-01,-0.41084702853409677
services_pro,2013-01-01,-0.10447342380283225
services_pro,2013-04-01,-0.10447342380283225
services_pro,2013-07-01,1.640922757044386
services_pro,2013-10-01,1.640922757044386
services_pro,2014-01-01,1.640922757044386
services_pro,2014-04-01,-1.339148314711175
services_pro,2014-07-01,-2.30101402570383
services_pro,2014-10-01,-2.30101402570383
services_pro,2015-01-01,-2.387957470277095
services_pro,2015-04-01,-1.5916780482638018
services_pro,2015-07-01,-1.5002479566859388
services_pro,2015-10-01,-1.5172924026019754
services_pro,2016-01-01,-1.5375599929237989
services_pro,2016-04-01,-1.7214803080919368
services_pro,2016-07-01,-1.3640478905590607
services_pro,2016-10-01,-0.6867477489456677
services_pro,2017-01-01,-0.6867477489456677
services_pro,2017-04-01,-0.13317912358882503
services_pro,2017-07-01,-0.11474436736891847
services_pro,2017-10-01,0.5579189258506485
services_pro,2018-01-01,0.7251990443806386
services_pro,2018-04-01,0.04130534495098373
services_pro,2018-07-01,0.7251990443806386
services_pro,2018-10-01,0.7251990443806386
services_pro,2019-01-01,-2.0245523334879185
services_pro,2019-04-01,-3.0494240658779823
services_pro,2019-07-01,-2.688275295512165
services_pro,2019-10-01,-2.68393690432576
services_pro,2020-01-01,-0.8594479037656909
services_pro,2020-04-01,1.0914591984427096
services_pro,2020-07-01,0.7714217708346381
services_pro,2020-10-01,0.7659240920834557
services_pro,2021-01-01,0.6262378346841985
services_pro,2021-04-01,1.1138091597612774
services_pro,2021-07-01,0.95964630576831
services_pro,2021-10-01,1.3078762590666881
services_pro,2022-01-01,0.7996046673033756
services_pro,2022-04-01,0.755456584970903
services_pro,2022-07-01,0.7114221693166887
services_pro,2022-10-01,-0.9046123997713781
services_pro,2023-01-01,1.0594700768870606
