sector,month,rating_prev,rating,n
IZ,2020-05-01,A,A,4
IZ,2020-05-01,B,B,24
IZ,2020-05-01,BB,BB,38
IZ,2020-05-01,BBB,BBB,18
IZ,2020-06-01,A,A,4
IZ,2020-06-01,B,B,24
IZ,2020-06-01,BB,BB,38
IZ,2020-06-01,BBB,BBB,18
IZ,2020-07-01,A,A,4
IZ,2020-07-01,B,B,30
IZ,2020-07-01,BB,BB,44
IZ,2020-07-01,BBB,BB,1
IZ,2020-07-01,BBB,BBB,24
IZ,2020-07-01,C,C,12
IZ,2020-08-01,A,A,2
IZ,2020-08-01,A,BBB,1
IZ,2020-08-01,B,B,30
IZ,2020-08-01,B,C,1
IZ,2020-08-01,BB,BB,46
IZ,2020-08-01,BBB,BBB,26
IZ,2020-08-01,C,C,18
IZ,2020-09-01,A,A,2
IZ,2020-09-01,B,B,28
IZ,2020-09-01,B,C,1
IZ,2020-09-01,BB,B,1
IZ,2020-09-01,BB,BB,44
IZ,2020-09-01,BBB,BBB,28
IZ,2020-09-01,C,C,20
IZ,2020-10-01,A,A,2
IZ,2020-10-01,B,B,30
IZ,2020-10-01,BB,BB,44
IZ,2020-10-01,BBB,BBB,28
IZ,2020-10-01,C,C,22
IZ,2020-11-01,A,A,2
IZ,2020-11-01,B,B,26
IZ,2020-11-01,B,C,2
IZ,2020-11-01,BB,B,2
IZ,2020-11-01,BB,BB,40
IZ,2020-11-01,BBB,BB,2
IZ,2020-11-01,BBB,BBB,24
IZ,2020-11-01,C,B,1
IZ,2020-11-01,C,C,20
IZ,2020-12-01,A,A,2
IZ,2020-12-01,B,B,32
IZ,2020-12-01,BB,BB,46
IZ,2020-12-01,BBB,BBB,24
IZ,2020-12-01,C,C,24
IZ,2021-01-01,A,A,2
IZ,2021-01-01,B,B,32
IZ,2021-01-01,BB,BB,46
IZ,2021-01-01,BBB,BBB,24
IZ,2021-01-01,C,C,24
IZ,2021-02-01,A,A,2
IZ,2021-02-01,B,B,32
IZ,2021-02-01,BB,BB,50
IZ,2021-02-01,BBB,BBB,24
IZ,2021-02-01,C,C,24
IZ,2021-03-01,A,A,2
IZ,2021-03-01,B,B,30
IZ,2021-03-01,B,BB,1
IZ,2021-03-01,BB,B,1
IZ,2021-03-01,BB,BB,48
IZ,2021-03-01,BBB,BBB,24
IZ,2021-03-01,C,C,24
IZ,2021-04-01,A,A,2
IZ,2021-04-01,B,B,32
IZ,2021-04-01,B,C,1
IZ,2021-04-01,BB,BB,50
IZ,2021-04-01,BBB,BBB,24
IZ,2021-04-01,C,C,24
IZ,2021-05-01,A,A,2
IZ,2021-05-01,B,B,32
IZ,2021-05-01,BB,B,1
IZ,2021-05-01,BB,BB,48
IZ,2021-05-01,BBB,B,1
IZ,2021-05-01,BBB,BBB,22
IZ,2021-05-01,C,C,26
IZ,2021-06-01,A,A,2
IZ,2021-06-01,B,B,34
IZ,2021-06-01,B,C,1
IZ,2021-06-01,BB,B,1
IZ,2021-06-01,BB,BB,46
IZ,2021-06-01,BBB,BB,2
IZ,2021-06-01,BBB,BBB,18
IZ,2021-06-01,C,C,26
IZ,2021-07-01,A,A,2
IZ,2021-07-01,B,B,36
IZ,2021-07-01,BB,BB,50
IZ,2021-07-01,BBB,BBB,18
IZ,2021-07-01,C,C,28
IZ,2021-08-01,A,A,2
IZ,2021-08-01,B,B,36
IZ,2021-08-01,BB,BB,50
IZ,2021-08-01,BBB,BBB,18
IZ,2021-08-01,C,C,28
IZ,2021-09-01,A,A,2
IZ,2021-09-01,B,B,36
IZ,2021-09-01,BB,BB,48
IZ,2021-09-01,BB,BBB,1
IZ,2021-09-01,BBB,BBB,18
IZ,2021-09-01,C,C,28
IZ,2021-10-01,A,A,2
IZ,2021-10-01,B,B,34
IZ,2021-10-01,B,C,1
IZ,2021-10-01,BB,BB,50
IZ,2021-10-01,BBB,BBB,20
IZ,2021-10-01,C,C,28
IZ,2021-11-01,A,A,2
IZ,2021-11-01,B,B,34
IZ,2021-11-01,BB,BB,54
IZ,2021-11-01,BBB,A,1
IZ,2021-11-01,BBB,BBB,18
IZ,2021-11-01,C,C,30
IZ,2021-12-01,A,A,4
IZ,2021-12-01,B,B,32
IZ,2021-12-01,B,BB,1
IZ,2021-12-01,BB,BB,54
IZ,2021-12-01,BB,BBB,1
IZ,2021-12-01,BBB,BBB,18
IZ,2021-12-01,C,C,30
IZ,2022-01-01,A,A,4
IZ,2022-01-01,B,B,32
IZ,2022-01-01,BB,A,1
IZ,2022-01-01,BB,BB,54
IZ,2022-01-01,BB,C,1
IZ,2022-01-01,BBB,BBB,20
IZ,2022-01-01,C,B,1
IZ,2022-01-01,C,C,30
IZ,2022-02-01,A,A,6
IZ,2022-02-01,B,B,34
IZ,2022-02-01,BB,BB,54
IZ,2022-02-01,BBB,BBB,20
IZ,2022-02-01,C,C,32
IZ,2022-03-01,A,A,6
IZ,2022-03-01,B,B,34
IZ,2022-03-01,BB,BB,50
IZ,2022-03-01,BB,BBB,2
IZ,2022-03-01,BBB,BBB,20
IZ,2022-03-01,C,B,1
IZ,2022-03-01,C,C,30
IZ,2022-04-01,A,A,6
IZ,2022-04-01,B,B,36
IZ,2022-04-01,BB,BB,52
IZ,2022-04-01,BBB,BBB,24
IZ,2022-04-01,C,C,30
IZ,2022-05-01,A,A,6
IZ,2022-05-01,B,B,34
IZ,2022-05-01,B,BB,1
IZ,2022-05-01,BB,BB,52
IZ,2022-05-01,BBB,BBB,24
IZ,2022-05-01,C,C,30
IZ,2022-06-01,A,A,6
IZ,2022-06-01,B,B,32
IZ,2022-06-01,B,BB,1
IZ,2022-06-01,BB,BB,54
IZ,2022-06-01,BBB,BBB,24
IZ,2022-06-01,C,C,30
IZ,2022-07-01,A,A,6
IZ,2022-07-01,B,B,34
IZ,2022-07-01,BB,BB,56
IZ,2022-07-01,BBB,BBB,24
IZ,2022-07-01,C,B,1
IZ,2022-07-01,C,C,28
IZ,2022-08-01,A,A,6
IZ,2022-08-01,B,B,36
IZ,2022-08-01,BB,B,1
IZ,2022-08-01,BB,BB,54
IZ,2022-08-01,BBB,BBB,24
IZ,2022-08-01,C,C,28
IZ,2022-09-01,A,A,6
IZ,2022-09-01,B,B,38
IZ,2022-09-01,BB,BB,52
IZ,2022-09-01,BB,BBB,1
IZ,2022-09-01,BBB,BBB,24
IZ,2022-09-01,C,B,1
IZ,2022-09-01,C,C,26
IZ,2022-10-01,A,A,6
IZ,2022-10-01,B,B,40
IZ,2022-10-01,BB,BB,52
IZ,2022-10-01,BBB,BBB,26
IZ,2022-10-01,C,C,26
IZ,2022-11-01,A,A,6
IZ,2022-11-01,B,B,40
IZ,2022-11-01,BB,BB,52
IZ,2022-11-01,BBB,BBB,26
IZ,2022-11-01,C,B,1
IZ,2022-11-01,C,C,24
IZ,2022-12-01,A,A,6
IZ,2022-12-01,B,B,42
IZ,2022-12-01,BB,BB,52
IZ,2022-12-01,BBB,BBB,26
IZ,2022-12-01,C,C,24
IZ,2023-01-01,A,A,6
IZ,2023-01-01,B,B,42
IZ,2023-01-01,BB,BB,52
IZ,2023-01-01,BBB,BBB,26
IZ,2023-01-01,C,C,24
IZ,2023-02-01,A,A,6
IZ,2023-02-01,B,B,42
IZ,2023-02-01,BB,BB,52
IZ,2023-02-01,BBB,BBB,26
IZ,2023-02-01,C,C,24
IZ,2023-03-01,A,A,6
IZ,2023-03-01,B,B,42
IZ,2023-03-01,BB,BB,52
IZ,2023-03-01,BBB,BBB,26
IZ,2023-03-01,C,C,24
IZ,2023-04-01,A,A,6
IZ,2023-04-01,B,B,42
IZ,2023-04-01,BB,BB,52
IZ,2023-04-01,BBB,BBB,26
IZ,2023-04-01,C,C,24
IZ,2023-05-01,A,A,6
IZ,2023-05-01,B,B,42
IZ,2023-05-01,BB,BB,52
IZ,2023-05-01,BBB,BBB,26
IZ,2023-05-01,C,C,24
IZ,2023-06-01,A,A,6
IZ,2023-06-01,B,B,42
IZ,2023-06-01,BB,BB,52
IZ,2023-06-01,BBB,BBB,26
IZ,2023-06-01,C,C,24
IZ,2023-07-01,A,A,6
IZ,2023-07-01,B,B,42
IZ,2023-07-01,BB,BB,52
IZ,2023-07-01,BBB,BBB,26
IZ,2023-07-01,C,C,24
IZ,2023-08-01,A,A,6
IZ,2023-08-01,B,B,42
IZ,2023-08-01,BB,BB,52
IZ,2023-08-01,BBB,BBB,26
IZ,2023-08-01,C,C,24
IZ,2023-09-01,A,A,6
IZ,2023-09-01,B,B,42
IZ,2023-09-01,BB,BB,52
IZ,2023-09-01,BBB,BBB,28
IZ,2023-09-01,C,C,24
IZ,2023-10-01,A,A,6
IZ,2023-10-01,B,B,42
IZ,2023-10-01,BB,BB,52
IZ,2023-10-01,BBB,BBB,28
IZ,2023-10-01,C,C,24
IZ,2023-11-01,A,A,6
IZ,2023-11-01,B,B,42
IZ,2023-11-01,BB,BB,52
IZ,2023-11-01,BBB,BBB,28
IZ,2023-11-01,C,C,24
IZ,2023-12-01,A,A,6
IZ,2023-12-01,B,B,42
IZ,2023-12-01,BB,BB,52
IZ,2023-12-01,BBB,BBB,28
IZ,2023-12-01,C,C,24
IZ,2024-01-01,A,A,6
IZ,2024-01-01,B,B,42
IZ,2024-01-01,BB,BB,54
IZ,2024-01-01,BBB,BBB,28
IZ,2024-01-01,C,C,24
IZ,2024-02-01,A,A,6
IZ,2024-02-01,B,B,44
IZ,2024-02-01,BB,BB,54
IZ,2024-02-01,BBB,BBB,28
IZ,2024-02-01,C,C,24
IZ,2024-03-01,A,A,6
IZ,2024-03-01,B,B,44
IZ,2024-03-01,BB,BB,54
IZ,2024-03-01,BBB,BBB,28
IZ,2024-03-01,C,C,24
JZ,2011-03-01,BB,BB,2
JZ,2011-04-01,BB,BB,2
JZ,2011-04-01,BBB,BBB,2
JZ,2011-05-01,B,B,2
JZ,2011-05-01,BB,BB,2
JZ,2011-05-01,BBB,BBB,2
JZ,2011-06-01,B,B,2
JZ,2011-06-01,BB,BB,4
JZ,2011-06-01,BBB,BBB,4
JZ,2011-07-01,B,B,4
JZ,2011-07-01,BB,BB,6
JZ,2011-07-01,BBB,BBB,6
JZ,2011-08-01,B,B,4
JZ,2011-08-01,BB,BB,6
JZ,2011-08-01,BBB,BBB,10
JZ,2011-09-01,B,B,4
JZ,2011-09-01,BB,BB,6
JZ,2011-09-01,BBB,BBB,10
JZ,2011-10-01,B,B,4
JZ,2011-10-01,BB,BB,6
JZ,2011-10-01,BBB,BBB,10
JZ,2011-11-01,B,B,4
JZ,2011-11-01,BB,BB,8
JZ,2011-11-01,BBB,BBB,14
JZ,2011-11-01,C,C,2
JZ,2011-12-01,B,B,4
JZ,2011-12-01,BB,BB,8
JZ,2011-12-01,BBB,BBB,14
JZ,2011-12-01,C,C,2
JZ,2012-01-01,B,B,4
JZ,2012-01-01,BB,BB,8
JZ,2012-01-01,BBB,BBB,14
JZ,2012-01-01,C,C,2
JZ,2012-02-01,A,A,2
JZ,2012-02-01,B,B,4
JZ,2012-02-01,BB,BB,10
JZ,2012-02-01,BBB,BBB,18
JZ,2012-02-01,C,C,2
JZ,2012-03-01,A,A,4
JZ,2012-03-01,B,B,4
JZ,2012-03-01,BB,BB,12
JZ,2012-03-01,BBB,BBB,24
JZ,2012-03-01,C,C,2
JZ,2012-04-01,A,A,4
JZ,2012-04-01,B,B,8
JZ,2012-04-01,BB,BB,12
JZ,2012-04-01,BBB,BBB,24
JZ,2012-04-01,C,C,4
JZ,2012-05-01,A,A,8
JZ,2012-05-01,AAA,AAA,6
JZ,2012-05-01,B,B,10
JZ,2012-05-01,BB,BB,16
JZ,2012-05-01,BBB,BBB,28
JZ,2012-05-01,C,C,4
JZ,2012-06-01,A,A,12
JZ,2012-06-01,AAA,AAA,12
JZ,2012-06-01,B,B,12
JZ,2012-06-01,BB,BB,26
JZ,2012-06-01,BBB,BBB,40
JZ,2012-06-01,C,C,8
JZ,2012-07-01,A,A,14
JZ,2012-07-01,AAA,AAA,12
JZ,2012-07-01,B,B,14
JZ,2012-07-01,BB,BB,30
JZ,2012-07-01,BB,BBB,1
JZ,2012-07-01,BBB,BBB,46
JZ,2012-07-01,C,C,8
JZ,2012-08-01,A,A,12
JZ,2012-08-01,A,BBB,1
JZ,2012-08-01,AAA,AAA,12
JZ,2012-08-01,B,B,14
JZ,2012-08-01,BB,BB,32
JZ,2012-08-01,BBB,BBB,48
JZ,2012-08-01,C,B,1
JZ,2012-08-01,C,C,6
JZ,2012-09-01,A,A,12
JZ,2012-09-01,AAA,AAA,12
JZ,2012-09-01,B,B,16
JZ,2012-09-01,BB,BB,32
JZ,2012-09-01,BBB,BB,1
JZ,2012-09-01,BBB,BBB,48
JZ,2012-09-01,C,C,6
JZ,2012-10-01,A,A,12
JZ,2012-10-01,AAA,AAA,12
JZ,2012-10-01,B,B,16
JZ,2012-10-01,BB,BB,34
JZ,2012-10-01,BBB,BBB,48
JZ,2012-10-01,C,C,6
JZ,2012-11-01,A,A,12
JZ,2012-11-01,AAA,AAA,12
JZ,2012-11-01,B,B,14
JZ,2012-11-01,B,BB,1
JZ,2012-11-01,BB,BB,34
JZ,2012-11-01,BBB,BB,1
JZ,2012-11-01,BBB,BBB,46
JZ,2012-11-01,C,C,6
JZ,2012-12-01,A,A,12
JZ,2012-12-01,AAA,AAA,12
JZ,2012-12-01,B,B,14
JZ,2012-12-01,BB,BB,38
JZ,2012-12-01,BBB,BBB,46
JZ,2012-12-01,C,C,6
JZ,2013-01-01,A,A,12
JZ,2013-01-01,AAA,AAA,12
JZ,2013-01-01,B,B,14
JZ,2013-01-01,BB,BB,38
JZ,2013-01-01,BBB,A,1
JZ,2013-01-01,BBB,BBB,46
JZ,2013-01-01,C,C,6
JZ,2013-02-01,A,A,10
JZ,2013-02-01,A,AAA,1
JZ,2013-02-01,A,BBB,1
JZ,2013-02-01,AAA,AAA,12
JZ,2013-02-01,B,B,14
JZ,2013-02-01,BB,BB,40
JZ,2013-02-01,BBB,BBB,48
JZ,2013-02-01,C,C,6
JZ,2013-03-01,A,A,10
JZ,2013-03-01,AAA,AAA,14
JZ,2013-03-01,B,B,12
JZ,2013-03-01,B,BB,1
JZ,2013-03-01,BB,BB,38
JZ,2013-03-01,BB,BBB,1
JZ,2013-03-01,BBB,BBB,50
JZ,2013-03-01,C,C,6
JZ,2013-04-01,A,A,10
JZ,2013-04-01,AAA,AAA,14
JZ,2013-04-01,B,B,12
JZ,2013-04-01,BB,B,1
JZ,2013-04-01,BB,BB,38
JZ,2013-04-01,BBB,BBB,54
JZ,2013-04-01,C,C,6
JZ,2013-05-01,A,A,10
JZ,2013-05-01,AAA,AAA,14
JZ,2013-05-01,B,B,14
JZ,2013-05-01,BB,BB,38
JZ,2013-05-01,BBB,A,2
JZ,2013-05-01,BBB,BB,1
JZ,2013-05-01,BBB,BBB,48
JZ,2013-05-01,C,C,6
JZ,2013-06-01,A,A,12
JZ,2013-06-01,A,BBB,1
JZ,2013-06-01,AAA,AAA,14
JZ,2013-06-01,B,B,16
JZ,2013-06-01,BB,BB,40
JZ,2013-06-01,BBB,A,1
JZ,2013-06-01,BBB,BBB,50
JZ,2013-06-01,C,C,6
JZ,2013-07-01,A,A,14
JZ,2013-07-01,AAA,AAA,14
JZ,2013-07-01,B,B,16
JZ,2013-07-01,BB,BB,38
JZ,2013-07-01,BB,BBB,1
JZ,2013-07-01,BBB,A,1
JZ,2013-07-01,BBB,BB,1
JZ,2013-07-01,BBB,BBB,48
JZ,2013-07-01,C,B,1
JZ,2013-07-01,C,C,6
JZ,2013-08-01,A,A,16
JZ,2013-08-01,AAA,AAA,14
JZ,2013-08-01,B,B,18
JZ,2013-08-01,BB,BB,40
JZ,2013-08-01,BBB,BBB,50
JZ,2013-08-01,C,C,6
JZ,2013-09-01,A,A,14
JZ,2013-09-01,A,BBB,1
JZ,2013-09-01,AAA,AAA,14
JZ,2013-09-01,B,B,18
JZ,2013-09-01,BB,B,1
JZ,2013-09-01,BB,BB,40
JZ,2013-09-01,BBB,BBB,50
JZ,2013-09-01,C,C,6
JZ,2013-10-01,A,A,14
JZ,2013-10-01,AAA,AAA,14
JZ,2013-10-01,B,B,20
JZ,2013-10-01,BB,B,2
JZ,2013-10-01,BB,BB,36
JZ,2013-10-01,BBB,BBB,52
JZ,2013-10-01,C,C,6
JZ,2013-11-01,A,A,14
JZ,2013-11-01,AAA,AAA,14
JZ,2013-11-01,B,B,24
JZ,2013-11-01,BB,BB,36
JZ,2013-11-01,BBB,BBB,52
JZ,2013-11-01,C,C,6
JZ,2013-12-01,A,A,14
JZ,2013-12-01,AAA,AAA,14
JZ,2013-12-01,B,B,24
JZ,2013-12-01,BB,B,1
JZ,2013-12-01,BB,BB,34
JZ,2013-12-01,BBB,BBB,52
JZ,2013-12-01,C,C,6
JZ,2014-01-01,A,A,14
JZ,2014-01-01,AAA,AAA,14
JZ,2014-01-01,B,B,26
JZ,2014-01-01,BB,BB,34
JZ,2014-01-01,BBB,BBB,52
JZ,2014-01-01,C,C,6
JZ,2014-02-01,A,A,14
JZ,2014-02-01,AAA,AAA,14
JZ,2014-02-01,B,B,26
JZ,2014-02-01,BB,BB,36
JZ,2014-02-01,BBB,BBB,52
JZ,2014-02-01,C,C,8
JZ,2014-03-01,A,A,14
JZ,2014-03-01,AAA,AAA,14
JZ,2014-03-01,B,B,26
JZ,2014-03-01,BB,BB,36
JZ,2014-03-01,BBB,A,1
JZ,2014-03-01,BBB,BB,1
JZ,2014-03-01,BBB,BBB,48
JZ,2014-03-01,C,C,8
JZ,2014-04-01,A,A,16
JZ,2014-04-01,AAA,AAA,14
JZ,2014-04-01,B,B,26
JZ,2014-04-01,BB,BB,38
JZ,2014-04-01,BB,BBB,1
JZ,2014-04-01,BBB,BB,3
JZ,2014-04-01,BBB,BBB,42
JZ,2014-04-01,C,C,8
JZ,2014-05-01,A,A,16
JZ,2014-05-01,AAA,AAA,14
JZ,2014-05-01,B,B,26
JZ,2014-05-01,BB,BB,44
JZ,2014-05-01,BBB,BBB,44
JZ,2014-05-01,C,C,8
JZ,2014-06-01,A,A,18
JZ,2014-06-01,AAA,AAA,14
JZ,2014-06-01,B,B,26
JZ,2014-06-01,BB,B,1
JZ,2014-06-01,BB,BB,42
JZ,2014-06-01,BBB,BBB,44
JZ,2014-06-01,C,C,8
JZ,2014-07-01,A,A,18
JZ,2014-07-01,AAA,A,1
JZ,2014-07-01,AAA,AAA,12
JZ,2014-07-01,B,B,28
JZ,2014-07-01,BB,BB,42
JZ,2014-07-01,BBB,BBB,44
JZ,2014-07-01,C,C,8
JZ,2014-08-01,A,A,20
JZ,2014-08-01,AAA,AAA,12
JZ,2014-08-01,B,B,28
JZ,2014-08-01,BB,BB,42
JZ,2014-08-01,BBB,BBB,46
JZ,2014-08-01,C,C,8
JZ,2014-09-01,A,A,20
JZ,2014-09-01,AAA,AAA,12
JZ,2014-09-01,B,B,28
JZ,2014-09-01,BB,BB,42
JZ,2014-09-01,BBB,BBB,46
JZ,2014-09-01,C,B,1
JZ,2014-09-01,C,C,6
JZ,2014-10-01,A,A,20
JZ,2014-10-01,AAA,AAA,12
JZ,2014-10-01,B,B,34
JZ,2014-10-01,B,BB,1
JZ,2014-10-01,BB,BB,46
JZ,2014-10-01,BBB,A,1
JZ,2014-10-01,BBB,BBB,44
JZ,2014-10-01,C,C,10
JZ,2014-11-01,A,A,26
JZ,2014-11-01,AAA,AAA,12
JZ,2014-11-01,B,B,38
JZ,2014-11-01,BB,BB,48
JZ,2014-11-01,BBB,BBB,46
JZ,2014-11-01,C,C,12
JZ,2014-12-01,A,A,26
JZ,2014-12-01,AAA,AAA,12
JZ,2014-12-01,B,B,38
JZ,2014-12-01,BB,BB,48
JZ,2014-12-01,BBB,A,1
JZ,2014-12-01,BBB,BBB,44
JZ,2014-12-01,C,C,12
JZ,2015-01-01,A,A,28
JZ,2015-01-01,AAA,AAA,12
JZ,2015-01-01,B,B,38
JZ,2015-01-01,BB,BB,48
JZ,2015-01-01,BBB,BBB,44
JZ,2015-01-01,C,C,12
JZ,2015-02-01,A,A,28
JZ,2015-02-01,A,BBB,1
JZ,2015-02-01,AAA,AAA,12
JZ,2015-02-01,B,B,38
JZ,2015-02-01,BB,BB,48
JZ,2015-02-01,BBB,BBB,44
JZ,2015-02-01,C,C,12
JZ,2015-03-01,A,A,26
JZ,2015-03-01,A,BBB,1
JZ,2015-03-01,AAA,AAA,12
JZ,2015-03-01,B,B,38
JZ,2015-03-01,BB,BB,44
JZ,2015-03-01,BB,BBB,2
JZ,2015-03-01,BBB,BBB,46
JZ,2015-03-01,C,B,1
JZ,2015-03-01,C,C,10
JZ,2015-04-01,A,A,26
JZ,2015-04-01,AAA,AAA,12
JZ,2015-04-01,B,B,40
JZ,2015-04-01,BB,BB,44
JZ,2015-04-01,BBB,BBB,52
JZ,2015-04-01,C,B,1
JZ,2015-04-01,C,C,8
JZ,2015-05-01,A,A,26
JZ,2015-05-01,AAA,AAA,12
JZ,2015-05-01,B,B,42
JZ,2015-05-01,BB,BB,44
JZ,2015-05-01,BBB,BBB,52
JZ,2015-05-01,C,C,8
JZ,2015-06-01,A,A,26
JZ,2015-06-01,AAA,AAA,12
JZ,2015-06-01,B,B,42
JZ,2015-06-01,BB,BB,44
JZ,2015-06-01,BBB,A,1
JZ,2015-06-01,BBB,BBB,50
JZ,2015-06-01,C,C,8
JZ,2015-07-01,A,A,30
JZ,2015-07-01,AAA,AAA,12
JZ,2015-07-01,B,B,42
JZ,2015-07-01,BB,BB,44
JZ,2015-07-01,BBB,BBB,56
JZ,2015-07-01,C,C,8
JZ,2015-08-01,A,A,28
JZ,2015-08-01,A,BBB,1
JZ,2015-08-01,AAA,AAA,14
JZ,2015-08-01,B,B,40
JZ,2015-08-01,B,BB,1
JZ,2015-08-01,BB,BB,44
JZ,2015-08-01,BBB,BB,1
JZ,2015-08-01,BBB,BBB,54
JZ,2015-08-01,C,C,8
JZ,2015-09-01,A,A,28
JZ,2015-09-01,A,BBB,1
JZ,2015-09-01,AAA,AAA,14
JZ,2015-09-01,B,B,36
JZ,2015-09-01,B,BB,1
JZ,2015-09-01,B,BBB,1
JZ,2015-09-01,BB,B,1
JZ,2015-09-01,BB,BB,46
JZ,2015-09-01,BBB,BBB,56
JZ,2015-09-01,C,C,8
JZ,2015-10-01,A,A,28
JZ,2015-10-01,AAA,AAA,14
JZ,2015-10-01,B,B,38
JZ,2015-10-01,BB,BB,46
JZ,2015-10-01,BB,BBB,1
JZ,2015-10-01,BBB,BBB,60
JZ,2015-10-01,C,C,8
JZ,2015-11-01,A,A,28
JZ,2015-11-01,AAA,A,1
JZ,2015-11-01,AAA,AAA,12
JZ,2015-11-01,B,B,38
JZ,2015-11-01,BB,BB,46
JZ,2015-11-01,BBB,BBB,62
JZ,2015-11-01,C,C,8
JZ,2015-12-01,A,A,30
JZ,2015-12-01,AAA,AAA,12
JZ,2015-12-01,B,B,38
JZ,2015-12-01,BB,BB,46
JZ,2015-12-01,BBB,BBB,62
JZ,2015-12-01,C,C,8
JZ,2016-01-01,A,A,30
JZ,2016-01-01,AAA,AAA,12
JZ,2016-01-01,B,B,38
JZ,2016-01-01,BB,B,1
JZ,2016-01-01,BB,BB,40
JZ,2016-01-01,BB,BBB,2
JZ,2016-01-01,BBB,BBB,62
JZ,2016-01-01,C,C,8
JZ,2016-02-01,A,A,28
JZ,2016-02-01,A,BBB,1
JZ,2016-02-01,AAA,AAA,12
JZ,2016-02-01,B,B,40
JZ,2016-02-01,BB,BB,40
JZ,2016-02-01,BBB,BBB,66
JZ,2016-02-01,C,C,8
JZ,2016-03-01,A,A,28
JZ,2016-03-01,AAA,A,1
JZ,2016-03-01,AAA,AAA,10
JZ,2016-03-01,B,B,38
JZ,2016-03-01,B,BB,1
JZ,2016-03-01,B,C,1
JZ,2016-03-01,BB,BB,40
JZ,2016-03-01,BBB,BBB,68
JZ,2016-03-01,C,C,8
JZ,2016-04-01,A,A,30
JZ,2016-04-01,AAA,AAA,10
JZ,2016-04-01,B,B,38
JZ,2016-04-01,BB,BB,42
JZ,2016-04-01,BBB,A,1
JZ,2016-04-01,BBB,BBB,66
JZ,2016-04-01,C,C,10
JZ,2016-05-01,A,A,36
JZ,2016-05-01,AAA,AAA,10
JZ,2016-05-01,B,B,36
JZ,2016-05-01,B,BB,1
JZ,2016-05-01,BB,B,1
JZ,2016-05-01,BB,BB,40
JZ,2016-05-01,BBB,A,1
JZ,2016-05-01,BBB,BBB,66
JZ,2016-05-01,C,C,10
JZ,2016-06-01,A,A,38
JZ,2016-06-01,A,BBB,1
JZ,2016-06-01,AAA,AAA,10
JZ,2016-06-01,B,B,36
JZ,2016-06-01,B,C,1
JZ,2016-06-01,BB,BB,42
JZ,2016-06-01,BBB,BB,2
JZ,2016-06-01,BBB,BBB,66
JZ,2016-06-01,C,C,10
JZ,2016-07-01,A,A,40
JZ,2016-07-01,AAA,AAA,12
JZ,2016-07-01,B,B,38
JZ,2016-07-01,BB,BB,48
JZ,2016-07-01,BBB,BBB,70
JZ,2016-07-01,C,C,12
JZ,2016-08-01,A,A,52
JZ,2016-08-01,AAA,AAA,16
JZ,2016-08-01,B,B,52
JZ,2016-08-01,BB,BB,58
JZ,2016-08-01,BBB,BBB,82
JZ,2016-08-01,C,C,22
JZ,2016-09-01,A,A,52
JZ,2016-09-01,AAA,AAA,16
JZ,2016-09-01,B,B,50
JZ,2016-09-01,B,BB,1
JZ,2016-09-01,BB,BB,58
JZ,2016-09-01,BBB,BBB,82
JZ,2016-09-01,C,C,22
JZ,2016-10-01,A,A,48
JZ,2016-10-01,A,BBB,2
JZ,2016-10-01,AAA,AAA,16
JZ,2016-10-01,B,B,50
JZ,2016-10-01,BB,B,1
JZ,2016-10-01,BB,BB,58
JZ,2016-10-01,BBB,BBB,82
JZ,2016-10-01,C,C,22
JZ,2016-11-01,A,A,48
JZ,2016-11-01,AAA,AAA,16
JZ,2016-11-01,B,B,54
JZ,2016-11-01,BB,BB,56
JZ,2016-11-01,BB,BBB,1
JZ,2016-11-01,BBB,BB,1
JZ,2016-11-01,BBB,BBB,86
JZ,2016-11-01,C,C,22
JZ,2016-12-01,A,A,48
JZ,2016-12-01,AAA,AAA,18
JZ,2016-12-01,B,B,54
JZ,2016-12-01,BB,BB,58
JZ,2016-12-01,BBB,BBB,88
JZ,2016-12-01,C,C,22
JZ,2017-01-01,A,A,48
JZ,2017-01-01,AAA,AAA,18
JZ,2017-01-01,B,B,54
JZ,2017-01-01,BB,B,2
JZ,2017-01-01,BB,BB,54
JZ,2017-01-01,BBB,BB,2
JZ,2017-01-01,BBB,BBB,84
JZ,2017-01-01,C,C,22
JZ,2017-02-01,A,A,48
JZ,2017-02-01,AAA,AAA,18
JZ,2017-02-01,B,B,58
JZ,2017-02-01,BB,BB,62
JZ,2017-02-01,BBB,BBB,84
JZ,2017-02-01,C,C,22
JZ,2017-03-01,A,A,46
JZ,2017-03-01,A,BBB,1
JZ,2017-03-01,AAA,AAA,18
JZ,2017-03-01,B,B,58
JZ,2017-03-01,BB,BB,62
JZ,2017-03-01,BBB,BB,1
JZ,2017-03-01,BBB,BBB,84
JZ,2017-03-01,C,C,22
JZ,2017-04-01,A,A,46
JZ,2017-04-01,AAA,AAA,18
JZ,2017-04-01,B,B,58
JZ,2017-04-01,BB,BB,64
JZ,2017-04-01,BBB,BBB,86
JZ,2017-04-01,C,C,22
JZ,2017-05-01,A,A,46
JZ,2017-05-01,AAA,AAA,18
JZ,2017-05-01,B,B,60
JZ,2017-05-01,BB,B,1
JZ,2017-05-01,BB,BB,64
JZ,2017-05-01,BBB,BBB,86
JZ,2017-05-01,C,C,22
JZ,2017-06-01,A,A,46
JZ,2017-06-01,AAA,AAA,18
